0,1,2,3,4,5,6,7,8,9,10,11,12,label
-319.15677,103.88987,29.998226,34.166325,7.3328114,-6.564713,-9.076251,-11.200489,-20.282415,-8.062698,-8.9095,-5.2807913,-9.390574,düşür
-300.8313,91.64697,16.076977,38.936874,0.35412395,-8.894335,-6.652009,-0.78544456,-7.1775646,-2.5280359,-5.9652333,-1.343529,-6.6988797,düşür
-338.63367,98.23251,15.859261,32.071465,9.679736,-0.115061,-14.133517,-6.4031277,-12.117666,-6.076578,-11.716935,2.956506,-7.5548854,düşür
-337.6064,92.41344,18.080566,31.31586,12.11159,2.928817,-14.720618,-5.8873987,-14.704547,-2.3911185,-3.8159704,-2.5910692,-8.246833,düşür
-310.28165,120.169685,36.183884,43.755566,9.283432,-3.0997555,-12.353628,0.2650477,-13.317132,0.4048095,-8.782459,-5.9850917,-1.1909674,düşür
-203.16101,97.23584,1.5899881,25.979445,10.0210705,-8.373889,-10.322229,-2.8246791,-11.797676,-9.488164,-13.139602,-10.384055,-9.978258,düşür
-376.0844,85.78024,32.554424,44.47946,17.218426,-2.4355774,3.2670512,-2.230538,-3.3577118,2.3184884,0.32091746,0.3531996,-4.5272036,düşür
-451.65256,101.51158,34.436634,28.9883,-1.168487,-7.8346486,-6.5566206,-7.5761747,-9.565394,-9.298963,-6.6162114,-3.9929252,-2.5719142,düşür
-444.9063,177.33421,40.051384,22.656403,11.183723,-1.7958537,-6.318829,-0.09138144,0.43586016,3.508548,1.7349924,0.024371037,-5.6110086,düşür
-336.35748,118.24938,28.313793,27.342428,5.036662,-0.14205393,-5.13824,2.4691315,-2.791023,-4.874162,-5.1204553,-1.3034136,-7.162286,düşür
-260.8307,98.99007,18.958155,32.972897,2.6076763,-4.2517934,-12.154987,-6.241842,-8.065283,-6.596508,-6.2932854,-4.0240984,-3.3570042,düşür
-403.80865,66.74821,27.681562,28.409914,15.405619,3.051366,2.1777847,3.1067343,-8.929754,-3.0726073,-11.021175,-2.185475,-5.3272047,düşür
-294.17035,75.796074,18.356419,39.12827,1.731606,-10.890703,-14.075423,-16.113434,-10.551122,-10.893308,-13.041392,-5.2050986,-8.467552,düşür
-461.5275,59.0803,35.259987,31.26721,-2.3335702,-17.12084,-16.237432,0.0663875,-10.935456,-9.6406355,-12.920184,-0.20640168,-4.1104536,düşür
-320.61182,100.882416,10.321443,41.670258,7.4437213,-6.2457533,-11.8513565,-0.8712599,-9.976785,-6.1296062,-7.682329,-1.7688282,-8.7519455,düşür
-510.34183,44.206512,4.9011574,18.928423,3.105772,-7.4234905,-2.9030514,-1.9542196,-4.795834,0.4719203,-5.8412747,-3.5820653,0.1718512,düşür
-424.4906,79.59587,17.20231,39.25665,7.4480343,-8.909442,-5.413658,2.2302942,-1.5769625,-2.6868613,-1.3385066,2.5319786,0.1773755,düşür
-328.61053,129.48064,21.514885,40.9284,12.877168,-4.4519153,-16.254702,-4.124264,-12.440832,1.641364,-6.4368405,0.35803208,-4.2326393,düşür
-495.00882,54.319817,21.64868,25.46532,3.491306,6.153993,-3.9404593,5.3233724,-8.163226,1.3376788,-6.680656,-5.232136,-8.210052,düşür
-330.13718,66.080475,26.410318,36.719536,12.782577,0.40422174,-10.115754,-4.3980355,-14.3097725,-5.643805,-9.447367,0.3665761,-7.3953013,düşür
-296.01346,124.40128,-5.960578,14.8081255,-2.1511807,-10.839921,-11.103313,-4.9713826,-16.224255,-9.966907,-9.4459505,-4.736965,-3.564932,düşür
-418.378,115.3542,31.06783,29.141548,11.835578,4.735507,-7.0098686,-6.549778,-11.720677,1.9667078,-3.1521728,-1.6641624,-4.3962803,düşür
-305.4534,107.38949,16.23009,25.98344,-4.3468595,-0.22710463,-10.409469,-12.624682,-15.911751,-4.457816,-5.86436,-0.24437003,-10.376583,düşür
-320.8485,89.8119,27.394527,36.001316,5.116649,-3.5044787,-1.8313397,-4.5203195,-3.878765,-1.0444615,-4.727856,1.3124957,-5.8606644,düşür
-658.3429,39.451927,-9.6433525,16.597261,5.684021,-8.285575,-3.6984289,3.7383292,-1.4290679,4.1003275,4.449921,-5.0511026,-4.467564,düşür
-504.6261,60.241478,13.9008465,22.860907,16.044323,7.2049675,-1.2238193,1.6698523,-4.9815383,3.4343836,-9.143369,-7.0082207,-3.4547596,düşür
-431.83054,56.17388,28.488007,38.034485,3.7367024,-2.2320445,-5.157727,-6.4318204,-5.6873813,-9.212416,-8.048392,-3.8425117,-5.088725,düşür
-369.18915,96.60196,3.633786,25.660133,15.142223,-7.5527043,-14.969809,-7.522155,-8.462549,-9.313181,-12.34877,-2.9198549,-4.399444,düşür
-384.34796,70.24919,16.13199,33.122326,0.95108885,-17.328663,-14.691112,-7.2283287,-8.72126,-11.569926,-8.956057,-4.3422413,-4.1200566,düşür
-437.2753,68.982735,25.270313,36.193035,18.834892,-2.2055962,-10.14158,-7.86277,-18.660322,-8.701063,-10.495325,-3.503739,-3.6800065,düşür
-313.3827,97.6102,19.647554,21.60944,12.232743,-8.758948,-13.745488,-11.881655,-11.071649,-0.06162386,-7.1666646,-4.5753694,-4.967394,düşür
-276.8051,96.10615,7.940713,26.087898,5.035423,-4.2851233,-12.699706,-15.476425,-13.242588,-1.7117399,-10.558156,-4.8094287,-7.249493,düşür
-298.20203,110.210655,11.906832,22.935005,6.05356,-5.861346,-13.04525,-7.6561546,-18.492914,-6.0820117,-15.01519,-4.2102385,-15.113438,düşür
-239.92676,126.20105,22.441069,30.675812,8.862985,3.31799,-3.4091585,-0.7413106,-8.054385,-2.4410865,-9.409721,-2.5747945,-9.2270975,düşür
-358.07037,111.6839,36.180237,36.91563,12.572286,-2.1699677,-4.7766223,-7.083153,-11.942285,-7.2656064,-8.543015,-5.3481984,-7.905405,düşür
-300.31497,74.76864,5.3246474,29.811325,0.51336443,-4.8678975,-6.1258974,4.4075603,-9.8531,-3.4025638,-10.223376,1.4452085,-6.4450035,düşür
-350.46475,115.691,8.847669,24.748257,-3.9662967,-2.297841,-14.94548,-7.790249,-15.233507,-7.173144,-11.491696,2.6644316,-0.79245436,düşür
-332.33432,85.07693,29.976978,30.175608,9.252651,-0.016204877,-8.135863,-2.9964583,-10.801894,-0.08721049,-4.592778,-2.8767977,-4.9195247,düşür
-260.49637,115.34168,17.781559,46.583317,-4.100089,-13.277848,-13.020339,-7.0388713,-15.072976,-3.7607033,-10.559033,-2.4763064,-4.900372,düşür
-288.29294,106.9345,7.159752,20.098488,5.6870728,-2.09132,-7.55758,-9.223978,-15.101051,-8.302538,-10.843291,-6.4193254,-8.7833605,düşür
-372.56808,69.383194,25.961042,36.977547,9.033769,-6.0613203,-4.2679563,-8.534954,-4.7740293,-2.085394,-4.402318,-1.1187731,-8.083611,düşür
-455.50397,102.60713,21.77629,18.947945,-4.183657,-12.53983,-12.248373,-10.748922,-8.632612,-9.965008,-7.5077286,-7.181087,-6.545063,düşür
-273.16913,107.82354,38.10137,35.388325,5.7680902,-12.8362875,-8.444332,-5.3285418,-14.991277,-7.39408,-5.414989,-4.5171947,-4.728621,düşür
-336.2709,96.28072,2.1438608,10.753589,-4.113306,-20.28223,-22.593973,-6.7793984,-10.250968,-12.823144,-11.841556,-3.097415,-4.8048224,düşür
-287.54352,74.50154,16.879969,38.22338,-3.7718225,-3.2131772,-6.5560384,-3.0503964,-10.3068285,-5.5418763,-5.860758,-9.333089,-3.8950894,düşür
-370.34433,44.825306,18.987785,26.843542,17.087666,3.2655413,2.105308,3.0796666,-5.2891707,-0.31339157,-8.2963915,-2.3724213,-4.5260963,düşür
-309.87796,62.65228,19.0731,35.04207,12.063856,-1.3705493,-3.3046403,-2.409045,-6.648414,-2.4725795,-6.13684,1.7637113,-3.4931238,düşür
-460.3821,54.971046,29.230915,34.844624,1.4610739,-18.064486,-15.592336,0.8043617,-10.752706,-12.683601,-13.814965,-2.2173748,-5.2965574,düşür
-236.13173,93.87768,12.705833,41.03439,11.853125,4.2873144,-9.584172,-0.6044564,-12.664611,-3.6013765,-9.04594,-2.3580365,-11.351101,düşür
-506.60666,58.71466,-1.1661177,19.607561,4.3728447,-7.679397,-1.855782,-1.5519488,-3.9169002,-0.81222,-6.6307607,-4.4117007,0.031602737,düşür
-418.6692,92.84072,15.465191,40.279373,10.29621,-6.58607,-1.4127574,1.6322894,-2.8876607,2.4795482,-1.0167929,1.7648803,-2.8587642,düşür
-281.61478,121.88951,2.361021,26.729141,12.770071,-1.0480728,-29.679396,-10.881436,-7.1769104,-1.1306113,-23.970127,-5.0672526,-1.8637663,düşür
-417.90732,37.95209,7.6368012,30.617365,0.06896839,7.939911,-6.1860304,0.26043993,-15.368037,-2.2115037,-10.181276,-8.552378,-6.3756075,düşür
-328.58694,102.30168,26.42391,34.871258,11.62828,3.232299,-7.1540694,-7.0503983,-7.557094,-7.359497,-11.081689,-1.5447456,-8.139917,düşür
-289.4527,107.56282,-11.005691,3.764159,6.8105583,-6.655667,-8.998217,-6.8122144,-26.371866,-18.754255,-1.9166577,0.1803241,-7.4188395,düşür
-403.56406,122.988144,13.294397,32.321396,10.942412,6.785101,-6.1674323,-5.9866104,-16.261887,-1.4086227,-5.8369975,-6.8733587,-9.122646,düşür
-301.64645,115.0289,18.078978,30.595394,-1.4794137,-1.7327392,-16.644999,-7.672459,-12.896064,-0.54019034,-9.072142,0.3171609,-9.63515,düşür
-542.6868,79.92989,19.336643,24.341135,13.383473,10.179803,-3.4980354,3.9482646,-4.17987,1.7517014,-7.1083064,-3.5653033,-2.7884717,düşür
-399.77884,68.078094,28.58711,33.454914,-0.9540869,-4.7795515,-4.721515,-9.243509,-4.6683598,-6.151942,-6.698069,0.76611483,-1.0314779,düşür
-378.1349,95.77944,5.3016276,31.377943,14.664924,-10.4595175,-13.654272,-3.628546,-7.789195,-5.014257,-10.6584425,-1.4892704,-7.505877,düşür
-351.7711,66.81806,7.7737308,34.362118,4.468166,-16.399956,-15.646312,-14.412761,-15.549959,-14.204342,-4.37465,-2.7063136,-7.4334726,düşür
-438.3391,76.60011,29.877394,35.463737,19.991526,2.172195,-2.381845,-0.34956214,-17.756424,-7.851735,-8.883469,-3.4504194,-2.1237051,düşür
-253.02211,109.159966,7.6506486,12.80375,1.6026361,-10.040889,-7.6039596,-12.1774435,-13.902142,-4.117182,-11.834578,-5.4751534,-8.783146,düşür
-291.94153,95.079956,28.545036,34.89152,8.808026,-6.6874304,-16.066477,-13.917881,-14.923714,-7.3556247,-8.329123,-3.6559079,-6.2697845,düşür
-282.20804,109.06949,5.256116,22.366167,0.013516199,-4.25973,-15.707642,-4.905311,-14.2854395,-2.2221663,-15.633745,-1.9997523,-13.635322,düşür
-287.84784,99.64558,7.461609,25.675425,-5.5012965,-3.1553788,-3.572525,-0.9848987,-8.659223,0.24945027,-9.26157,-2.63349,-3.82943,düşür
-364.36435,119.400894,8.787849,34.736073,4.6797566,-5.1897507,-18.509388,-4.125719,-11.841789,-7.177705,-10.063455,-2.2585318,-7.4496994,düşür
-234.06027,119.95433,19.924347,25.523771,4.132766,-10.212582,-23.277819,-9.361107,-20.222637,-10.879614,-16.530922,-7.8914275,-5.8473372,düşür
-288.3718,93.08154,12.814394,33.85101,11.87706,-0.4290707,-8.892603,-6.4421377,-11.631408,-9.699174,-13.453238,-9.673602,-11.243482,düşür
-400.24536,47.611553,22.956152,35.158165,5.7576103,-8.238286,-7.5535693,-8.000166,-11.602581,-5.68635,-6.689119,-2.9722216,-9.660964,düşür
-528.16504,104.814186,29.876928,26.455252,4.304707,-7.832094,-2.444535,-1.3543597,-3.3775835,-4.2460423,-4.603562,-2.5810525,-4.8092318,düşür
-233.83446,100.16801,-10.830852,20.73567,10.209274,-0.31314826,-7.9141426,0.81526977,-14.761064,-8.799802,-7.015773,0.06529858,-10.174811,düşür
-437.82925,51.298756,20.975695,28.185879,18.016846,3.3433332,1.0511919,2.91647,-2.6298356,-0.04734968,-9.858738,-3.2785115,-6.0689893,düşür
-314.38007,81.89133,25.018509,44.63969,8.764752,-1.9964262,-4.8790245,-9.682788,-10.147739,-4.298273,-13.904477,0.52964395,-10.728522,düşür
-439.55493,71.19341,36.377243,36.827526,2.2267714,-11.638343,-9.673791,6.2803073,-5.722019,-8.360182,-9.608972,2.0808342,-3.7276063,düşür
-508.64688,63.43192,-0.9618979,15.899095,4.210741,-9.58048,-1.7801728,-4.614793,-4.397253,-4.0735636,-6.406461,-3.533446,2.1802917,düşür
-440.96017,100.85061,13.218493,38.529945,0.12656982,-8.109835,-1.570041,-1.925782,-12.069749,-2.3742065,-4.6421094,-2.4424834,-4.780888,düşür
-297.68552,146.01622,28.619616,25.568588,-4.4015155,-9.994507,-16.08583,-8.154023,-20.288254,0.48808268,-10.157263,-5.056498,-5.2595654,düşür
-524.396,74.57576,18.146837,9.418934,-3.7728071,6.8360586,-3.8722165,1.8927503,-11.561199,0.86443865,-3.274834,-6.859494,-6.248536,düşür
-299.4757,92.24368,23.728535,36.8189,7.068935,4.2264333,-5.84493,-6.9378457,-7.315005,-5.3496103,-10.113311,-1.5518842,-5.04708,düşür
-340.26648,87.710915,20.28394,31.587408,4.413995,-15.606801,-12.109647,-3.51381,-14.804713,-11.064787,-6.0094695,-2.0022147,-5.331359,düşür
-385.98917,140.5093,24.555168,36.615135,18.16155,9.999357,-8.451126,-7.756718,-14.5172415,-3.5633967,-12.121015,-5.074586,-15.19945,düşür
-290.00806,113.68813,14.127203,32.81808,-6.5905576,-0.77299553,-18.935835,-2.7802892,-18.667006,-10.259695,-12.637649,-3.295912,-8.616334,düşür
-523.30554,74.304214,21.207853,25.005878,16.34487,12.697774,-3.0995686,1.8609135,-3.7439675,1.3186183,-8.005929,-6.9004574,-2.0718467,düşür
-408.60834,50.50182,28.390995,41.895996,5.8532414,-2.790987,-5.7377844,-9.85063,-6.650366,-8.300918,-9.971321,-3.2134178,-3.984953,düşür
-361.6559,94.93533,10.180519,28.1182,10.699858,-8.743193,-11.928606,-6.490635,-5.080146,-3.6640124,-11.514786,0.9581438,-8.364614,düşür
-340.83823,61.831818,-2.364152,28.942347,9.737642,-12.467036,-18.450827,-14.723985,-10.275821,-19.271894,-10.110285,-0.5595353,-6.086944,düşür
-421.41458,86.279205,21.611473,19.145687,7.1614094,-0.1495836,-0.55074406,-0.9486671,-18.07253,-7.493193,-14.61486,-8.489876,-3.7988298,düşür
-291.7861,92.18594,10.801436,26.380735,9.960069,-12.738684,-13.722517,-15.997674,-13.754771,-2.2221982,-14.302806,-9.351976,-11.471199,düşür
-194.71574,130.78496,5.5514364,20.921442,10.610277,-7.437185,-19.980398,-9.482304,-5.9376907,-8.466837,-12.1824,-2.8799038,-5.957404,düşür
-305.64767,77.79908,14.424516,28.549297,26.76537,2.6930141,-10.560541,-9.054746,-11.8565035,-11.428842,-21.08794,-4.124673,-10.023501,düşür
-279.33743,89.52133,20.1042,30.258696,3.0637996,3.1558867,-1.9029078,5.5667562,-6.450858,3.003272,-8.9270115,-0.73318994,-3.9552355,düşür
-363.2233,104.30856,16.925627,38.03732,4.9767685,-5.989204,-13.163614,-5.479142,-12.7572975,-1.0527658,-9.488703,4.4440317,-3.8112125,düşür
-256.5371,119.91874,-0.01842084,32.59279,6.2817736,-6.0970078,-14.818336,-8.602732,-20.60632,-7.383923,-12.560342,-6.5232406,-4.7290516,düşür
-220.24976,100.38489,19.525972,35.5512,25.793211,-1.9048339,-11.490148,2.8620734,-11.784231,-6.4601455,-18.06241,-7.91493,-8.606741,düşür
-364.57214,75.14,22.611471,43.55499,7.4401994,-4.8140736,-0.19557165,-2.1002452,-9.0026,-4.9290648,-5.1285033,-0.73209,-8.286559,düşür
-450.85004,88.94795,24.267588,26.336073,-4.397258,-5.96475,-7.6652055,-9.50338,-11.331135,-10.814693,-8.014067,-8.377291,-5.457571,düşür
-312.67752,105.60875,2.0555673,19.6607,0.6910113,-2.6643546,-17.673485,-4.231536,-14.710625,-15.308603,-10.484132,0.99941725,-6.385498,düşür
-502.516,70.81175,29.512306,34.051773,19.40174,-0.2672538,-1.5002404,-0.28147542,-7.3092594,-0.82419443,-11.143347,-2.2040844,-4.3194256,düşür
-338.78815,73.627914,4.372544,38.55931,8.042332,-9.208461,-3.0593426,-8.700054,-5.953243,-2.1231172,-5.5656233,1.4180528,-5.1954517,düşür
-437.2735,69.60201,42.414967,39.33609,7.503492,-5.2611375,-3.178561,6.514236,-5.736056,-7.471024,-8.635441,3.9925547,-1.9817991,düşür
-495.3637,61.029293,3.565507,16.165668,6.6189885,-8.98051,-1.3652699,-1.7660668,-2.2888439,-0.36259583,-3.7537713,-3.6368644,2.2712276,düşür
-330.47144,104.25685,14.096197,28.969261,2.9589562,-2.0998924,-4.5098963,1.477448,-8.007322,4.664016,-1.7314938,-1.606262,-2.975531,düşür
-216.23203,110.76053,0.6684236,42.843266,2.9874086,-0.52323246,-16.687782,3.2183533,-14.304433,4.2461877,-9.726606,0.5249416,-7.002181,düşür
-514.094,67.02601,20.899017,20.257013,5.0170126,4.960935,-5.9801188,2.3469677,-10.0465145,-3.8222876,-9.885768,-5.3216853,-7.158761,düşür
-303.0605,92.88907,36.275036,36.066364,14.993916,-1.8729556,-5.8826203,3.9836361,-5.2773433,0.66814446,-5.82628,1.7697377,-4.954089,düşür
-347.09702,89.39073,27.39297,34.64567,8.9931,-7.4239483,-10.369655,-3.739823,-8.481522,-6.960114,-7.3039765,-4.4444857,-3.687976,düşür
-409.11963,119.85283,15.35864,25.674633,8.109331,4.2205253,-6.675633,-6.0937195,-10.298454,-0.59759074,-10.059637,-3.709859,-8.830005,düşür
-308.71674,111.23228,19.610294,29.970165,-3.001668,0.17219141,-11.890057,-10.08381,-18.439058,-3.2475054,-8.785149,0.8264921,-8.179102,düşür
-397.20563,109.52097,24.173346,27.057364,7.729694,-2.128717,-6.2294087,-3.7469754,-3.024949,-11.344363,-5.403322,-5.1799474,-9.750095,evet
-658.0205,72.16847,-23.487818,18.261805,5.698707,-8.629491,-4.441242,10.010096,1.4125192,7.82506,6.4611526,-1.7301477,-3.1545734,evet
-293.45508,105.39768,13.532021,37.6343,9.666544,-6.7111926,-12.570641,-11.447668,-6.3012815,-5.4248886,-12.302649,-9.5879755,-3.6932712,evet
-317.6842,105.90099,19.85697,20.943731,10.550373,-8.310589,-12.702275,-3.990691,-11.038193,-3.907223,-10.065032,-0.61808014,-8.011621,evet
-386.7416,88.339905,1.7154534,23.163565,-4.9840875,-7.3498316,-6.331397,-3.5582986,-11.037477,-0.49260437,-2.5423732,2.8914914,-7.8427253,evet
-425.965,82.426926,2.3078175,20.087717,-12.264186,5.6227975,-12.526609,6.2972984,-4.26762,2.122808,-4.612937,-1.9590789,1.0733252,evet
-364.62094,81.601555,42.1715,22.87487,1.3608433,-2.3466098,-8.484877,-6.0908895,-5.4118214,0.28889284,-3.4398363,-4.5022154,-4.0886216,evet
-320.50165,120.107346,-0.977805,18.393742,0.16018946,-18.75694,-29.54757,-19.022633,-15.581587,-12.090857,-10.352188,-4.9726,-3.8371491,evet
-472.6677,71.87684,27.61763,19.986542,-12.088804,-18.000875,-5.0266542,2.8560963,-7.5478516,-3.7317274,-9.921565,1.2400168,-6.5702477,evet
-372.6231,101.95646,35.262188,12.480706,-1.9329175,-4.3928766,-4.815092,4.183271,-3.3496735,2.943351,-1.6947544,3.0428562,-4.5408916,evet
-312.26605,78.50058,-20.995773,9.78999,-6.78432,-7.439091,-7.366898,16.691313,0.529351,-11.371732,-21.92152,-8.785058,-3.3027194,evet
-279.65378,120.04927,7.6612144,28.5274,3.3685937,6.2756395,-14.107045,1.1031836,-13.546146,-2.5824366,-9.23719,-3.1036108,-5.709909,evet
-269.26114,112.11766,12.430719,25.546906,0.050848823,-0.1706329,-15.969993,-1.2759722,-4.0865145,-0.42974952,-6.612631,2.9755518,-1.39876,evet
-316.0485,109.353546,25.497297,34.477432,4.7863407,0.13363013,-12.718659,0.27717042,-13.239827,-5.530635,-0.93438214,-3.4086857,-5.1930184,evet
-398.81735,97.741066,-2.3036225,25.891985,-3.958289,-11.581121,-12.310764,-1.4697434,3.5603275,-7.6437807,-4.1382065,-0.55165875,0.6389395,evet
-304.81308,127.56854,29.967543,11.212566,-0.181024,-17.51946,-17.500143,-14.458996,-14.738174,3.0297246,-11.613102,-6.419139,0.53090316,evet
-383.30814,113.04156,18.286476,28.131233,11.803796,-1.987325,-3.6462238,-10.20827,-7.337364,-4.241228,-7.9079776,2.5082138,-4.8856726,evet
-418.03723,111.9234,19.566488,24.467014,7.973207,2.77749,-0.45737928,-2.3345416,-4.4065504,-5.45866,-5.996926,-5.674928,-5.6637454,evet
-683.5444,63.688572,-26.22509,10.682485,4.520257,-6.8872623,-3.3345885,12.9862175,4.8547935,9.32314,6.9824862,-0.8071106,-2.9508588,evet
-292.47678,148.51094,0.69214666,34.062187,11.846064,-7.614375,-4.5945263,-11.10826,-1.2387991,-1.7609766,-11.008128,-3.4437978,-7.248331,evet
-291.77557,110.97207,30.056917,33.89108,10.963543,-6.4182043,-17.504488,-2.535579,-18.888994,-1.0287915,-16.817928,-3.5292413,-8.487425,evet
-342.29105,98.85133,15.206278,31.818678,-5.7282386,-0.63743514,-8.018824,-5.0405755,-16.774761,0.83602273,-3.5113544,-0.42702526,-9.577558,evet
-413.6565,91.38669,-3.7206008,19.984356,-17.310759,6.811118,-15.105276,5.385914,-1.9382675,0.61903363,-4.450266,-3.0827038,0.63177097,evet
-285.72385,98.11898,25.903336,21.9366,6.7519383,-0.035503652,-13.072157,-12.66322,-9.131514,-6.386481,-7.532417,-5.917988,-5.5454736,evet
-326.8719,133.49188,-15.352221,10.513273,-2.4146059,-18.438618,-24.33409,-19.375748,-21.311968,-17.935385,-20.476984,-7.160526,-12.2020645,evet
-483.1904,73.70027,19.704636,8.268691,-5.3930936,-18.043392,-8.810583,2.1203575,-0.29128763,-0.48566192,-6.622747,-0.35116643,-2.768249,evet
-378.349,95.84795,39.38878,24.478405,0.99013716,-0.7304721,-3.6120048,3.4923298,-4.276655,4.471242,-2.1775932,6.048862,-4.8014116,evet
-277.3185,75.57521,-13.466077,11.923706,-15.622961,-10.056487,-7.1421785,13.833332,-5.332229,-3.0998197,-11.891589,-2.6337929,-5.571383,evet
-328.99002,113.38107,14.730178,22.204226,9.147506,8.948689,-12.873695,7.738946,-4.5228963,2.1799603,-6.026582,0.6302664,2.9076755,evet
-279.3553,102.13706,17.08338,26.2284,6.165928,-0.48902652,-11.359594,-3.1752136,-4.415605,-5.515902,-4.8838134,-2.8451436,-6.01385,evet
-324.50955,117.781555,26.737352,27.298777,6.4930058,4.2977138,-10.058342,-0.20056283,-9.5165,-1.8052471,1.293482,-2.2959104,-9.508338,evet
-374.8176,101.983055,-3.0525115,26.962477,-0.14987351,-23.113249,-10.050523,-0.8587942,-6.2317243,-9.821398,-7.497732,-7.499932,-8.332172,evet
-303.9971,114.69124,31.93505,28.148926,7.556632,-13.684528,-22.446234,-9.478215,-19.375,-9.225382,-14.509739,-6.802443,-1.4443756,evet
-368.75546,103.1689,10.380958,32.750313,1.4737662,0.9353681,-10.573422,-8.11626,-15.706015,-1.0028968,-9.595794,2.8725147,-4.032424,evet
-322.78778,105.262985,10.62391,37.45114,11.580473,-7.3303204,-5.897824,-3.5831,0.5332595,-17.778063,-5.5285435,-1.7185388,-5.755414,evet
-669.13513,69.47612,-25.806532,12.150851,5.9325056,-8.791743,-4.2179155,11.6908655,3.8454647,9.124538,7.8065577,-2.5051281,-3.420299,evet
-272.17987,129.767,14.302247,24.961824,19.375933,-4.3824754,-9.602586,-11.909915,-1.472362,-1.0643404,-9.161015,-3.0643485,-7.750159,evet
-297.7275,113.162476,11.850887,23.174145,1.66178,-0.8292451,-7.7297826,-0.6093969,-11.284917,1.980857,-10.715664,0.047639567,-8.6593895,evet
-295.801,72.78685,18.72254,28.520784,1.0492995,-6.903942,-5.132118,-0.08773302,-8.40806,1.792287,-1.7597567,3.4417932,-6.5695763,evet
-427.30563,87.78587,0.67243475,19.53314,-15.755427,-2.8424027,-17.041142,1.0542041,-7.3591604,-1.0026846,-7.3432846,-4.5931163,-2.809727,evet
-337.86505,80.44804,37.860054,22.001572,2.2604625,1.2133881,-4.861991,-3.299697,-6.392756,-3.0850284,-4.160177,-2.9307287,-4.2447667,evet
-342.54205,129.27872,6.9429617,10.950986,-1.3593818,-10.214477,-20.63372,-10.4629345,-10.615614,-9.471889,-10.086902,-1.7473702,-3.5177686,evet
-464.65863,83.18106,34.325455,22.241177,5.898442,-12.044535,1.8714231,7.8139725,-0.5634721,0.9602452,-3.458697,-0.7028482,-2.6711416,evet
-360.96204,115.05456,28.81874,28.598223,-9.140285,-8.527155,-9.493438,0.3488504,-9.29687,1.8479906,-0.14204128,0.9312128,-7.50258,evet
-412.46985,99.48642,20.255692,15.64385,-4.4097843,-4.0562415,-4.3077807,7.2749243,-7.007345,-4.3822484,-2.83958,2.0797343,-6.3579493,evet
-337.44135,112.34599,14.05757,12.246028,1.9053369,1.3186276,-15.072033,-2.2752595,-9.6514635,-3.2355251,-10.659228,-4.56218,-3.208544,evet
-291.21277,95.641136,19.258976,35.960693,4.8256373,-0.1389007,-9.212676,-5.0900435,-6.92946,-9.4725,-8.041715,-3.0563216,-7.4469876,evet
-362.03897,90.691185,22.110996,28.090311,3.575059,1.9312124,-8.387511,9.8916445,-5.823987,0.39446884,-3.2318144,-1.9002746,-1.7147154,evet
-345.47064,112.53808,-6.3486495,27.893791,6.932936,0.3244692,-8.807176,3.3781085,-0.9756329,3.9873097,2.3732984,-0.051887665,-0.17499594,evet
-269.39337,134.54196,12.803852,19.431303,-4.7529464,-20.770643,-20.731678,-11.8333235,-14.398802,-1.986471,-13.530453,-9.439063,-3.5805004,evet
-367.66367,106.33601,-6.1904063,30.376362,-0.14430231,2.0001183,-10.882383,-7.0225515,-7.4972034,-2.230565,-4.4338117,2.7354636,-3.1226826,evet
-309.89432,127.001915,28.964487,24.500797,20.267294,-1.2540687,-7.006407,-6.743938,-2.0938787,-5.4876127,-9.245202,-4.842462,-8.113842,evet
-395.9927,62.090874,5.1443615,29.302362,-8.391773,3.3313344,-4.4422126,7.7991586,-5.736332,2.4011784,-2.8696504,-2.8215685,-3.148454,evet
-365.58707,123.69837,8.876385,37.640617,1.2795599,-18.654957,-22.401773,-15.068869,-15.511038,-8.008032,-10.968607,-1.6029185,-4.2393713,evet
-457.58597,67.61795,35.642002,24.810999,5.964883,-13.615099,-0.60235524,4.482854,-1.2852554,-1.197558,-5.554722,-2.5800922,-6.0163627,evet
-325.7669,110.25654,9.68975,9.962714,-0.13821071,-4.88771,-16.359081,-2.0042393,-9.713696,-2.0652394,-1.1242887,0.05587045,-9.287259,evet
-299.50342,93.845795,21.97372,28.756927,13.639804,-4.0457063,-8.594747,-0.9821298,-5.0021987,-9.692711,-6.0823665,0.5159699,-7.961416,evet
-398.7489,117.06167,0.2474938,18.678633,8.797512,-9.189354,-12.722539,-7.066706,-1.6746981,-0.196234,-3.3581407,-2.2364988,-5.061723,evet
-249.01067,143.50894,29.791224,20.584042,4.7545085,-11.497951,-19.820732,-6.735679,-13.206881,-1.175966,-3.904586,0.3747298,3.7521927,evet
-378.07968,113.10332,10.956766,29.944813,3.5663364,3.6875339,-12.497786,-7.6769195,-5.592223,-1.8399483,-3.1675901,2.229547,-1.9746177,evet
-301.51724,129.71332,24.666224,20.775969,12.10676,-3.9969642,-17.184168,-3.9911063,-4.588264,-4.357988,-5.3386354,-3.683131,-4.1812463,evet
-420.77527,72.50057,6.860729,16.86213,-20.05297,-0.7417004,-18.308033,-0.14733183,-11.687128,-3.113418,-8.208974,-8.053226,-5.8095784,evet
-298.75388,121.63559,5.1796846,14.386775,2.8223486,-3.8184853,-21.339153,-8.0237255,-10.936602,-5.160869,-7.4171157,-5.4970503,-5.4811134,evet
